attitude1,attitude2,attitude3
-2.159881678849259,-1.202754746771472,-58.708143530748366
-2.157152017466415,-1.2308772373046548,-58.66952826231359
-2.1401182381151793,-1.2609976078488923,-58.68485031919106
-2.1649390796936583,-1.21888914543611,-58.67013349703988
-2.157912223044609,-1.2473047085041418,-58.72645209615317
-2.196004972313439,-1.2419094060562579,-58.69456891081155
-2.160646767569051,-1.2636326005443936,-58.68421009060052
-2.1768571893740907,-1.2204135497369633,-58.688147932896996
-2.1152732442539737,-1.2284679130540856,-58.684386722186154
-2.182803547938164,-1.2557845278523985,-58.68070550908981
-2.1285427429418724,-1.234765920270467,-58.71160919909209
-2.159143166572264,-1.2277384348742255,-58.68119318049915
-2.1214111859665294,-1.2427692568362405,-58.70195990861775
-2.146351686820387,-1.2192284868020713,-58.68863490696105
-2.134081125537668,-1.2196215672895316,-58.71524437309948
-2.1509827882897383,-1.2139006038093256,-58.71175834629081
-2.1571294644794565,-1.2486535285698974,-58.70072567137688
-2.133292540779755,-1.2198134005199555,-58.72603715399516
-2.147903300072184,-1.2563989365379649,-58.71893890149162
-2.1521942455274026,-1.233295037145268,-58.70473154669976
-2.1390193821914743,-1.234317542850872,-58.73230489818033
-2.153630483258891,-1.2272954601402053,-58.67994838543057
-2.135701975630601,-1.2033742509073209,-58.67301406044808
-2.1525890945412516,-1.231238322849711,-58.6993820397302
-2.144278754726816,-1.2471050484642727,-58.71647170729991
-2.1729598675583808,-1.2272762039207965,-58.70284431075908
-2.156873012499134,-1.2175473433552002,-58.71567165071035
-2.1509517528211357,-1.2788196919789063,-58.68827878879167
-2.1224225371666368,-1.2223650884960933,-58.69919036524568
-2.1672470578988094,-1.2222928046205084,-58.70913230106852
-2.159890748024973,-1.297171825293102,-58.7260717914479
-2.160559149804496,-1.2235264749182873,-58.736250426803814
-2.11801791428527,-1.232615951443696,-58.699213461167304
-2.1695786530268046,-1.2258003498027077,-58.70972472415853
-2.1346563268235217,-1.2301118048687756,-58.692506210803906
-2.147357795216444,-1.2244255801023343,-58.769431366689254
-2.1259829867446607,-1.2293161053812651,-58.6881883149835
-2.136442196564723,-1.2330743666675261,-58.69020831538498
-2.15639826397509,-1.2371079007918835,-58.68099095882576
-2.1393072294718,-1.2633934686321413,-58.6769537668408
-2.1518302005359193,-1.2281324723674267,-58.71894597814957
-2.1277830396100055,-1.2463865136697712,-58.68406527728104
-2.1945784110714435,-1.225729247728285,-58.7106231270251
-2.1059350190675388,-1.2355051076102361,-58.71502075058142
-2.1188995408019817,-1.2343473391110882,-58.715605711114485
-2.135227955523321,-1.2381522969373975,-58.70846830909718
-2.136479825022352,-1.2177737207142851,-58.69716793122925
-2.1316473002323746,-1.2156657003715658,-58.72358175930405
-2.1064348737797522,-1.215601128632847,-58.71694179381186
-2.1034452544148237,-1.2441942340523535,-58.71198643291866
-2.1317453182340445,-1.2096680792659462,-58.67866916004255
-2.106835688244253,-1.279197208909247,-58.679026233449484
-2.1320560125539987,-1.2395922008027205,-58.703747433826955
-2.138618128319051,-1.228223476753644,-58.69666568556149
-2.119276219426568,-1.2231884512703302,-58.712268967932886
-2.107306270385854,-1.2291892388475707,-58.69507763510374
-2.0983756981372736,-1.2271657626966186,-58.683387089319645
-2.136126511102966,-1.262089364063499,-58.69708132277294
-2.123288400456985,-1.261848164768384,-58.69264288411726
-2.122005470859474,-1.213128838879122,-58.69533231404642
-2.1294375446716667,-1.2306873555451594,-58.70083723252566
-2.1206785206785517,-1.231006019507866,-58.68390791047479
-2.107064661358241,-1.2390496022218156,-58.69900211185252
-2.130832548688809,-1.2335475679283383,-58.70304438154622
-2.1530063653460103,-1.2348230182498425,-58.70768198764369
-2.11937378416098,-1.230196017021318,-58.70715390077642
-2.110094610229712,-1.227674927670878,-58.70073161082781
-2.1408411848669506,-1.2345328590035691,-58.675823654045246
-2.119498207023526,-1.248433507999827,-58.71312314686838
-2.092013605547589,-1.219968994364206,-58.67366867183735
-2.118855970784246,-1.2384544553802286,-58.74374267170802
-2.0747171165222533,-1.2299503342944915,-58.685868802556946
-2.0796613720661523,-1.246974305412403,-58.70147008231405
-2.12974592652838,-1.2089590587934371,-58.72957760879087
-2.0916718679575954,-1.197183755893841,-58.68997673497709
-2.10713970774851,-1.2140206904510347,-58.69149328235416
-2.0919246343625453,-1.2284636005462641,-58.71560380162563
-2.1272100029021224,-1.2168247667136192,-58.695853773229345
-2.1479579575911503,-1.2072679305900733,-58.69891239353399
-2.104481179470311,-1.2357788120111979,-58.69568321318757
-2.149625698865579,-1.3023805391756134,-58.739114422006026
-2.110000977104956,-1.2074155858468198,-58.66967270960187
-2.113229924608397,-1.2195456978967443,-58.68222888148512
-2.1215145957108965,-1.2175075575370724,-58.66017454599467
-2.0984600451402353,-1.2628165721381712,-58.71012401895557
-2.1162583828928527,-1.2517745268398286,-58.6940336142974
-2.123158069937868,-1.2441940404790333,-58.70614175666824
-2.1105983242926833,-1.2123156044942278,-58.70854901933182
-2.120405297213861,-1.2102117965049533,-58.679780566217254
-2.093045977346268,-1.2520352742247145,-58.71248192328031
-2.095247119245329,-1.2473790360013493,-58.68978976097275
-2.096773573002235,-1.2550768091474473,-58.72389397943236
-2.1123916507130827,-1.2154507614050851,-58.70615203356414
-2.0999031819237914,-1.2382178142421099,-58.71807684889896
-2.135397833544193,-1.215435393075773,-58.71553466564773
-2.0744634639887334,-1.2024802666447567,-58.70151666425774
-2.089133336584245,-1.187447356349471,-58.71034496813451
-2.0884688032801533,-1.1991552241945285,-58.70841272782053
-2.1003748262900124,-1.2641662322275473,-58.6957811541107
-2.07030593816836,-1.2613554068751476,-58.70172460673321
-2.0855942596358537,-1.2384448399428503,-58.69968146965647
-2.1019015339767555,-1.211866998498551,-58.68394410109087
-2.102305217849246,-1.2035594188908398,-58.684046990453325
-2.091752757953639,-1.269963704422603,-58.678121886488285
-2.115455954433267,-1.2422850994035277,-58.67434520930324
-2.0787262734674696,-1.2212507389023102,-58.70856239266369
-2.10596419983218,-1.226587649253088,-58.6740990835955
-2.1179236259133085,-1.22988139938818,-58.708146691187494
-2.098349337846689,-1.2370319129315792,-58.686032301578116
-2.057685382017614,-1.2106993311041254,-58.69222718277647
-2.069101481641358,-1.2039409633922893,-58.69577541065124
-2.094657610000913,-1.2365998803529605,-58.696887411434666
-2.0967551795980683,-1.1933497713548948,-58.689365345295926
-2.0777056528108915,-1.2531584799802538,-58.68598363839067
-2.1014052597631387,-1.1804485632351547,-58.711588336434474
-2.1088191458745262,-1.2490911830733535,-58.708025569792646
-2.0781645474601427,-1.2217417055968622,-58.69569712579913
-2.0857776487333277,-1.2275723393148146,-58.703046865831226
-2.0687537446094653,-1.218908705530598,-58.67743931041209
-2.063196657238084,-1.2377274372727374,-58.68177486586125
-2.068643707460273,-1.2241811649107064,-58.69389835872275
-2.0730643463788585,-1.2391382440485654,-58.6700336329074
-2.0603517155050364,-1.2173923969367724,-58.6820665529539
-2.087808904310657,-1.2264101772723794,-58.6741828559234
-2.051044920607924,-1.2240661690412573,-58.69585559431883
-2.098261330849861,-1.2170760781423313,-58.73519303185567
-2.0648104951086275,-1.2322625942674843,-58.72594533218921
-2.091415086175874,-1.2391571976427855,-58.727365160085405
-2.0823211390102507,-1.2298890990909959,-58.7189714887159
-2.0825418857465174,-1.2028087509652425,-58.710520723634886
-2.079711078590811,-1.250188278151568,-58.70338136643528
-2.0578282043386733,-1.239915652663907,-58.72907122898069
-2.104622542953567,-1.2077245974572959,-58.67732161578706
-2.071741782606864,-1.2214145866682626,-58.698023266219586
-2.050773830703039,-1.2374723840945412,-58.71759475346171
-2.0593000660237606,-1.2518131798419947,-58.70200002635249
-2.0940855285200413,-1.2041162170023836,-58.693937097778885
-2.040970683130685,-1.2634442811158308,-58.68364680256608
-2.0591131381290526,-1.1960028048943538,-58.68205913638608
-2.1200397713070216,-1.2550519061647938,-58.6815420835309
-2.076013469684153,-1.2208614932824347,-58.699903127886
-2.0463519360041196,-1.2276055043497682,-58.71554264613737
-2.0876121476449403,-1.2044059197692807,-58.71315175763758
-2.077872469496946,-1.254377431848408,-58.68195937348841
-2.052468621222257,-1.278005991902909,-58.68939170901827
-2.057437490076241,-1.208760995753085,-58.73311519843983
-2.0646327637306596,-1.2356342776366693,-58.68981507396751
-2.0462136705111797,-1.2599932570310866,-58.68957767261507
-2.031317202708373,-1.1913922182906749,-58.67674383749087
-2.0503067787523253,-1.2322356742226672,-58.67858989643181
-2.0397977790172943,-1.238491397721412,-58.72073732960681
-2.030229886271128,-1.225383403683173,-58.727118408987934
-2.069922571830497,-1.2145922190468617,-58.70647553495407
-2.054544679253344,-1.2230759699917813,-58.68847740618197
-2.065294757110596,-1.1906637159303866,-58.68570269285179
-2.0733340418965636,-1.2005831155479876,-58.71694623329764
-2.0456641921717185,-1.2053482427537032,-58.70456228717283
-2.055044207315971,-1.2294404663017695,-58.67684317201774
-2.0726142795006464,-1.218603424520709,-58.701010757696466
-2.074097876709531,-1.187978761242952,-58.73436306342926
-2.0417028986253634,-1.256091948066798,-58.669984806790815
-2.0616182645344883,-1.2203783338964018,-58.69434489578171
-2.0636463831543295,-1.2531557185505244,-58.70269289947611
-2.04507547650334,-1.223758839738573,-58.69249084998008
-2.111065436701886,-1.2261847357485038,-58.72793445327623
-2.0604486094109085,-1.234635927132083,-58.68573055557507
-2.080406371372609,-1.1909350280751017,-58.69347768448988
-2.06353479809816,-1.263786497789231,-58.68963224218127
-2.0240646555968587,-1.2291276341465602,-58.691977233021866
-2.033351939790803,-1.2353721936743973,-58.714508354950084
-2.025893425589086,-1.223851148496361,-58.724829016803795
-2.0414574729099275,-1.20177050212584,-58.729461382133444
-2.044055690195079,-1.2078361438481353,-58.6882725591287
-2.053703069044886,-1.1843282272341864,-58.71942161988333
-2.0540094087514777,-1.2419698405944257,-58.70936380974901
-2.0522007735127272,-1.235650123787042,-58.68608950187006
-2.0455927966674756,-1.2078350116494612,-58.69151028479515
-2.0708786214046535,-1.1991860078149001,-58.70535006786035
-2.039777250756316,-1.2377649540968663,-58.70745326665917
-2.028928520461312,-1.2399864440864756,-58.71722171123905
-2.052416320819166,-1.2408939227994307,-58.68451107969068
-2.0698176926808443,-1.2418676375377635,-58.68391545250286
-2.0271134851454464,-1.231272744508833,-58.69346629980592
-2.017338753717712,-1.2517412425526806,-58.729847642021696
-2.0125908770030447,-1.24268139742876,-58.739153302106466
-2.0272289997919324,-1.2236588266788784,-58.70939074518921
-2.015287828610006,-1.2410711467179825,-58.69206909865809
-2.048602550327367,-1.2033097591583088,-58.71302604812997
-2.073650520798915,-1.2019971174870177,-58.68487788985257
-2.0683477145315834,-1.2323583122788375,-58.70623769700944
-2.0395261430991756,-1.2332502157322278,-58.69662748499401
-2.000206728971194,-1.2335435520375515,-58.692676773997306
-2.0061381656589763,-1.2285791108397535,-58.68562216718749
-2.013597799051252,-1.2148068847587599,-58.67291800409872
-2.030835894057161,-1.241990778323752,-58.688115874411835
-2.0257346168645856,-1.2406840498930336,-58.699092404816966
-2.0564578552375283,-1.1995676474677384,-58.70173756335733
-2.0065549247778636,-1.240697184886731,-58.671480394502325
-1.9938122262351166,-1.2369574799926912,-58.676885661478465
-2.0409696584111217,-1.2291558107569431,-58.69376419863297
-2.03862583618001,-1.2109901373813028,-58.716910716416095
-2.082005805104719,-1.2244643240053552,-58.717791049206376
-2.0293732416418218,-1.2279879361199117,-58.679193328487834
-2.008535619089093,-1.2132783480970233,-58.711246299455716
-1.994215775289824,-1.2384331054541182,-58.698749029059435
-2.0392473418008867,-1.1968983864839784,-58.68687633215866
-2.028518437935411,-1.247337769501581,-58.69033415668113
-2.0414067727450065,-1.2338784070956947,-58.70318381476261
-2.03168516528539,-1.2144505476842882,-58.71570254690372
-2.0186160476031665,-1.2051691484472704,-58.72237204216975
-2.0328256730759464,-1.2243511856690987,-58.70097772678764
-2.012507951455447,-1.2568471741100793,-58.69932188015071
-2.0137040112531013,-1.2072474107868414,-58.698846497321334
-1.9892321487849063,-1.2163536228976057,-58.69944384006256
-2.0443153385122064,-1.2152836380408305,-58.67489727320937
-1.9889902710099376,-1.2267277504266512,-58.68962167895343
-2.0490268771446964,-1.2414676568434468,-58.69068198141094
-1.994696923065613,-1.20941529982617,-58.688158270901816
-2.0355020759222486,-1.219184983969488,-58.70389238046577
-2.000318094219653,-1.24329048634944,-58.70437954180041
-2.0174347718339485,-1.2362561695585303,-58.67967857706452
-2.0096447838058262,-1.2301031218782317,-58.73387525155832
-2.0052774406659477,-1.2637901336233688,-58.71193049109091
-2.0020725005380293,-1.2138261719789092,-58.712100568577846
-1.9946361348890562,-1.1963178700785506,-58.71113307699511
-2.0053026283464743,-1.2153457301715576,-58.69155355231568
-2.0431609649439113,-1.2054411262382008,-58.714133387299356
-2.0330921075939483,-1.2189601249981346,-58.739303285136515
-2.004359268266038,-1.200963503337481,-58.67834547363433
-2.0206552288790345,-1.215628147632195,-58.7022199043901
-1.9961399980234826,-1.1872887692730738,-58.7020917357403
-2.0210505404929493,-1.220022445783423,-58.707445938832365
-2.015273320119224,-1.237809572673042,-58.70552937532336
-1.991460595837541,-1.2526402374944474,-58.70063742013985
-1.9824417128145972,-1.1904407308961007,-58.69600297045827
-1.993933005144963,-1.1861140649505186,-58.679373609941436
-1.9860693018863662,-1.2322694717830978,-58.7091223688447
-2.0329139787222656,-1.21259859376336,-58.718545555229525
-2.016136002593708,-1.1999377748567253,-58.6809170226912
-2.0261987281343887,-1.2431192417380466,-58.705808893009056
-2.028753077067035,-1.2088671143226837,-58.67359939984993
-1.9786017852949096,-1.2173189208527864,-58.73853190711274
-2.002776741137419,-1.220447520022227,-58.67791030089656
-1.9875316035459916,-1.2093494709888835,-58.7055003179914
-1.9840009374132677,-1.2327397465356689,-58.72453637932591
-2.011026868928558,-1.2123956001408922,-58.69863529986942
-1.9803748032351105,-1.236231532940162,-58.711021354851944
-1.9914767589037954,-1.2137185662093988,-58.694915081281145
-2.029340105110631,-1.264379230647481,-58.64708850797853
-2.0072938698659337,-1.2379925365255553,-58.70034152537074
-2.0131536495999125,-1.2409234289509063,-58.69158447260737
-1.9782871943788398,-1.2395435224443785,-58.70696113986735
-1.9824045579013516,-1.2261404117736037,-58.684249008122165
-1.9947479056085309,-1.2282725678496493,-58.66788071052448
-1.9700980610876075,-1.217674293893182,-58.680265507425446
-1.9964339074141015,-1.2222540482185598,-58.70972643761321
-1.9709234668113322,-1.2433754906280068,-58.70426682459022
-2.0266858413957354,-1.2114760333640218,-58.708506646673264
-1.9954546634586001,-1.2139429635790908,-58.685506986149825
-1.9762362073906456,-1.2333429387526418,-58.69547626893012
-1.9866962209645291,-1.2371541321951558,-58.71647279789348
-2.0104925308253123,-1.2518957894343044,-58.71114691165225
-1.9792550703803675,-1.2310205605073385,-58.69255437662266
-1.9857214345663818,-1.229041630115891,-58.672152629255464
-2.002852381069236,-1.2011902020550267,-58.6846789018094
-1.957370099243041,-1.2254061009947494,-58.73902192821773
-1.9852110079966838,-1.2131912226081922,-58.71598282029301
-1.9744952363564907,-1.2136324575733786,-58.67092709636465
-1.982025224262221,-1.229649027054383,-58.65203066973299
-1.9849633149916588,-1.206253792075549,-58.692870958643596
-2.0123915734492837,-1.2124972374948042,-58.69880339038115
-1.9718344927134788,-1.2316336290355643,-58.69512132351401
-1.977732880106266,-1.2354283764383076,-58.710396261816314
-1.9733208121292418,-1.2236460213670408,-58.6767270001424
-1.9439188021661062,-1.2158825438332441,-58.681003796136494
-1.980650752425068,-1.208121849768525,-58.7109608671614
-1.976105019290338,-1.2316903114271376,-58.688450940039615
-1.9919389908926797,-1.2471491473279683,-58.71361974159096
-2.004186478955039,-1.204204714467041,-58.68081899875447
-1.9971276018084019,-1.230128164281484,-58.68369754274372
-1.9740614105909862,-1.1950688018304017,-58.68773291149934
-1.9835603786071596,-1.2193393309921279,-58.687270216568024
-1.9721498702085871,-1.221144995315374,-58.73806189436843
-1.988756001973575,-1.207120682818343,-58.709349246614515
-1.9332216070044854,-1.223566032508711,-58.6792151886416
-1.990591064605764,-1.177183550386794,-58.728724219608665
-1.978483121064375,-1.2028700457484975,-58.71950140046426
-1.9888332302225222,-1.1768666992251318,-58.67912669027298
-1.963076631104747,-1.206518198122832,-58.684798446485864
-1.9739979722694299,-1.2192325735170924,-58.72575410173741
-1.9639673406750833,-1.2093398846184913,-58.68123641809613
-1.9520290035481331,-1.2522043436412453,-58.68759589341831
-1.9605767392611042,-1.2347282640319195,-58.680123479006014
-1.970527974035258,-1.2289418528984095,-58.73103168627382
-1.9609230000506543,-1.210324372074416,-58.696414386106966
-1.9600505947721352,-1.236305745157323,-58.74437901044621
-1.9685513858763999,-1.2027428738237913,-58.704183641660926
-1.9541130483264337,-1.2366502133604889,-58.71506247897421
-1.9638002387274776,-1.1870630252611336,-58.703122136157006
-1.9761433749398607,-1.198824081407928,-58.69768628466585
-1.9377341282157903,-1.2079670039248567,-58.688370499274164
-1.9540775633492495,-1.2105892864384538,-58.71460215910328
-1.945622335628703,-1.1522558365812579,-58.69774203548549
-1.9943059069929123,-1.1782381089056562,-58.67758173968531
-1.9598908605153877,-1.242563178642549,-58.721728279672874
-1.948046671602411,-1.2317393288676892,-58.736948430278936
-1.9448840231799025,-1.2214507430192656,-58.706565085037504
-1.9133341728307185,-1.2059731938957237,-58.70121977097569
-1.9238843274765998,-1.2387157005713532,-58.67858030271456
-1.9490495491651725,-1.228590778491162,-58.70466691025977
-1.951714086805459,-1.2189277830232543,-58.68094743466252
-1.9543899142021042,-1.206485927470867,-58.691391848709586
-1.9524016657309538,-1.222566273709546,-58.69948394445718
-1.9329273832852043,-1.2096431915978172,-58.706989187169256
-1.943601125122319,-1.2136089486348054,-58.6578374517683
-1.9461219486492956,-1.2092855467100183,-58.731287852640136
-1.9301534490711307,-1.2389641036895487,-58.72110705428486
-1.9582882540859505,-1.2240267214049505,-58.70978378816864
-1.9659481121630762,-1.2100709615525154,-58.70472458131119
-1.9157290377823342,-1.2049147034211243,-58.709595311182504
-1.9456723428314835,-1.1932416610611956,-58.6703508486386
-1.9575743765708824,-1.2141418372103574,-58.67045993883255
-1.9417833941060483,-1.2213639953446311,-58.670781993250316
-1.9592269797119268,-1.267428310221408,-58.69863615166572
-1.9522859295070265,-1.2134095964902163,-58.71658548764364
-1.97850390168761,-1.200731323151157,-58.69088356171263
-1.9207440201972872,-1.2296721620829736,-58.69744957765498
-1.955981774279423,-1.1865726602162148,-58.742736111218555
-1.9464520249957615,-1.217227267758371,-58.70543328191865
-1.9496545138728663,-1.2157392172247439,-58.659534802360824
-1.9318315179031826,-1.2081230494996757,-58.695979735448006
-1.9708833821742673,-1.2221393667257208,-58.73441563971262
-1.9644429669875034,-1.2154708122304088,-58.68538192650515
-1.9416728835641217,-1.2258652362638238,-58.729491215449194
-1.9407189680656027,-1.2296167339591935,-58.71130106360197
-1.9281839078553393,-1.2352670664984517,-58.71393292343139
-1.9065690729070683,-1.231502601560476,-58.694033400851545
-1.941840069979526,-1.2204527747587388,-58.70165811439323
-1.9568200322014495,-1.2016153791879804,-58.70073763506088
-1.950811056163185,-1.2105805743106277,-58.74180395691214
-1.907971917298921,-1.214052492428143,-58.69696031559764
-1.946339507523141,-1.2506426164102533,-58.71053853219906
-1.925602220074986,-1.2017945632224687,-58.70065080163367
-1.9514149328749217,-1.2120836429048136,-58.715084082027346
-1.9037034560446522,-1.2102762719740647,-58.71310593536796
-1.9512833343831075,-1.2332520938791416,-58.68531840317464
-1.936941296846294,-1.2410427605055603,-58.71586765443297
-1.9636269842435368,-1.1932560640323306,-58.688566719667214
-1.9209165911915027,-1.2463303012758857,-58.72257577560438
-1.9385268087914438,-1.2217900085732443,-58.66909925365366
-1.9492404972020172,-1.2316260013552365,-58.72939358815153
-1.9057911282992999,-1.2278551470923755,-58.71151205206787
-1.9105457503959278,-1.22095653762004,-58.671181607908785
-1.9537238368208123,-1.2056464212284352,-58.67994760839457
-1.9233553620635218,-1.2127301564111281,-58.69309092241521
-1.9168347970680386,-1.2341069377976377,-58.69889107030197
-1.9217568415897408,-1.214975685886274,-58.69840890877575
-1.9594084051916507,-1.2109122978415177,-58.74984141007097
-1.9171474866979874,-1.2309158899082189,-58.685342894304576
-1.942079884641744,-1.1946981169031026,-58.73290222241031
-1.908752611017976,-1.1905453543027107,-58.688932263327985
-1.930281241895811,-1.2240132285479826,-58.700495591235395
-1.9040981442554574,-1.2109321358019216,-58.704581972626976
-1.9317373408672298,-1.1976134251680504,-58.70147843567604
-1.9153417221109852,-1.220670977485673,-58.681634254214906
-1.9040109522987796,-1.198222718136403,-58.670799869172704
-1.924718141092407,-1.1895635369796995,-58.68398124644499
-1.9166815620816737,-1.214944800993895,-58.710489995331976
-1.9056562666460395,-1.2435769128166816,-58.707734495935036
-1.9082779321143883,-1.1974355683599052,-58.711401454144564
-1.9065339035687476,-1.225472673214631,-58.65998798986148
-1.9018424723471135,-1.213074814928395,-58.72402924418644
-1.9111180896076925,-1.21157747296614,-58.70926235161804
-1.9428148327907553,-1.1985831592436713,-58.71129121650376
-1.9082111600597607,-1.1757994538348433,-58.692749857977645
-1.8855680421129215,-1.2005207309982011,-58.70131151977468
-1.9341969075996626,-1.2330286833731783,-58.70049812823973
-1.9017717587179364,-1.2170433189326166,-58.68872973182286
-1.9059240362383028,-1.1861922352693675,-58.72261834734659
-1.89361248469056,-1.201634754122267,-58.73350979342199
-1.8912069418268245,-1.2091716355886877,-58.697655923885044
-1.8890535590880768,-1.1792310706741644,-58.690869856990496
-1.9125866507321139,-1.2082827779487948,-58.682535536693386
-1.9212266137746854,-1.2511157619744633,-58.688896163351224
-1.9108905416209419,-1.1931227080837175,-58.708713478724675
-1.8981542115584686,-1.1845548157727033,-58.68897965415302
-1.9152945078389718,-1.2422913974629548,-58.69565460672825
-1.8930001430307974,-1.2168305628057088,-58.67286401771448
-1.9176108287849032,-1.1972972513385005,-58.69518216100153
-1.8905090147533525,-1.208556549874404,-58.6934702931615
-1.885340440828743,-1.213312097124178,-58.666968163929134
-1.8961734909875705,-1.2052285237580236,-58.72904732591423
-1.9191328666785552,-1.1982735294323097,-58.718173548364014
-1.8695245598924461,-1.2201234179059535,-58.703942340645554
-1.9023020165264424,-1.2198658939645255,-58.71063368384496
-1.8958934899390552,-1.2229443804607287,-58.70580288306457
-1.8912923551034266,-1.1963095268439656,-58.71210596424579
-1.897100689660282,-1.192258810648754,-58.68543875031817
-1.885860251300821,-1.213618576279939,-58.699970837740935
-1.896359792111309,-1.210239416984909,-58.6885586686073
-1.884253896400408,-1.2214565513597746,-58.645323642001614
-1.8694238564895307,-1.2153038319730358,-58.713693151526904
-1.885004270662769,-1.2214695090760783,-58.71537814787943
-1.8824409499555226,-1.2064408052510642,-58.68461572597073
-1.8935260201092856,-1.2045548772574752,-58.71334953089704
-1.9039416671847371,-1.2177953551307608,-58.70131664691737
-1.8786673405741565,-1.1990607965247828,-58.70595439019601
-1.900747643729076,-1.1824251274905062,-58.699378857142335
-1.8617539818504327,-1.2237260252571038,-58.65891543392044
-1.8843607494522705,-1.205558419677884,-58.72243275986293
-1.8646155394348034,-1.2025618191891196,-58.70131660820266
-1.901407696141179,-1.1917994984001614,-58.700660054891436
-1.8989875758499928,-1.203523933665747,-58.689648447822044
-1.8844713152731825,-1.2252672808009182,-58.72419700259803
-1.8789585190784113,-1.19508937256139,-58.71313639822234
-1.8716632601078211,-1.1910456846112019,-58.70512013225725
-1.886737528926932,-1.24478307663224,-58.685220058713874
-1.9035105860294688,-1.2032161045220426,-58.70618668616389
-1.8607219930456518,-1.21158748023915,-58.712478555263985
-1.8980763805094445,-1.18538430662597,-58.71062269589025
-1.8419620309984985,-1.2173396718482354,-58.7241850731162
-1.8528288695166502,-1.207057411640811,-58.70983751424851
-1.8801234977730201,-1.2317092928918754,-58.69819938122401
-1.8824692351902264,-1.2222817231884064,-58.68733417504272
-1.8613990853895772,-1.1744994187089413,-58.655952557262864
-1.9015954818745069,-1.187186614576227,-58.66095364015525
-1.892164871312245,-1.1966858035366708,-58.71760282713128
-1.8724047929020193,-1.205291984109361,-58.69932611092681
-1.869628575788299,-1.1948754371584194,-58.66418358030059
-1.8618296660489708,-1.203493764361029,-58.727149284602326
-1.875991092293829,-1.2098014486856197,-58.667314824837305
-1.866120471076483,-1.2014287037660518,-58.69614576671699
-1.8832081449469382,-1.1864158142349208,-58.69832023876286
-1.868284253927221,-1.231406415268923,-58.68971127752627
-1.8740546606655724,-1.1687159988145581,-58.695998210879466
-1.8552952973160266,-1.2437899821935507,-58.715048982760266
-1.877734465079232,-1.2311682208692907,-58.66914644004518
-1.903789363249393,-1.2073518939427665,-58.686117809395306
-1.8396946250768091,-1.2057983773554206,-58.704970083075246
-1.8616466634626057,-1.1811183540869175,-58.69570549290149
-1.8871738235063804,-1.2077576698989052,-58.73003627190978
-1.8647121812566327,-1.1922114682829386,-58.6820531272585
-1.8566768058165137,-1.2145036819161616,-58.729110017641815
-1.8628925610642157,-1.2311388301654775,-58.69101035159995
-1.8514537269796063,-1.2124845194955602,-58.68447676749698
-1.8555458740173532,-1.2353619545063927,-58.68668048645163
-1.878645437463698,-1.2297166948030558,-58.699384284484495
-1.8550993201990862,-1.183027027550853,-58.675256136001124
-1.85011080993451,-1.1873263416049842,-58.70011225401211
-1.834825401644098,-1.2107075334072586,-58.72073190765944
-1.8559665466814095,-1.210689651408797,-58.65905038053571
-1.886291341686232,-1.2227101330349923,-58.70149005599588
-1.8563842097647387,-1.2205522512228424,-58.688283285269556
-1.8880073120548977,-1.2081547435579625,-58.66758125819746
-1.84352842051917,-1.1961357061845281,-58.70022263710946
-1.8548574071197,-1.2039536336435213,-58.71642184740721
-1.8704684505627847,-1.199061674424616,-58.666644632795325
-1.8836770826472948,-1.2128348870592076,-58.70174781367269
-1.8701122942615744,-1.2061287251468062,-58.71591055706907
-1.8775084161465492,-1.2180793654402473,-58.692151036385845
-1.8520037517486188,-1.2054748766781247,-58.6901933153214
-1.8570633574917974,-1.2130993749138903,-58.664681639799824
-1.87930556444074,-1.226461730508998,-58.731466010741315
-1.8126439700244623,-1.1884326367681877,-58.68431392859424
-1.8672985532459234,-1.207362458287178,-58.68452642375048
-1.823964052775713,-1.218916480525,-58.72778906228051
-1.8328931995347402,-1.1906872684539738,-58.690658751378734
-1.8516354988723802,-1.1906525514885167,-58.6677203355614
-1.8925368709690384,-1.180421797804204,-58.67794587494531
-1.8518010413381647,-1.2176261681160205,-58.71025578564601
-1.8606472899543358,-1.2269786771132747,-58.72394069593783
-1.8500818456528672,-1.196881320033921,-58.71757687134309
-1.853466867384024,-1.2322373745511008,-58.69838975714303
-1.856773089492807,-1.2088308882278476,-58.69730549083098
-1.8733899304358035,-1.2227676525941804,-58.717489693339274
-1.838648385750394,-1.2226130051200153,-58.68800435064133
-1.8525062945540427,-1.2053979319773347,-58.699383277678265
-1.8010182102140648,-1.2091206868534985,-58.68086272450952
-1.869938177935397,-1.1961399372669614,-58.70069426516391
-1.8148888632927231,-1.2280771652086504,-58.71817130715858
-1.8219029067041241,-1.1963604289594476,-58.71694198425872
-1.8276592139337309,-1.2024581844688598,-58.700666813766325
-1.8532737857207244,-1.2098852464115546,-58.69187407414768
-1.824869572649525,-1.197154044785592,-58.66787240465982
-1.812577171295316,-1.2232797688753452,-58.661240506346566
-1.8384936437501282,-1.2251578160445222,-58.67690187800653
-1.8631167381986407,-1.2271214862716455,-58.7252404284882
-1.829631507618928,-1.205565518149477,-58.70246979634142
-1.8548194675328449,-1.2121835046424791,-58.69724339151496
-1.8394762321140505,-1.210868478054346,-58.68873761180017
-1.8328018011914762,-1.1865867541529098,-58.704103781181026
-1.816771835300218,-1.1884650622382875,-58.6669744911551
